,:@computed_region_6ryf_isx3,:@computed_region_d7bw_bq6x,:@computed_region_kbsp_ykn9,:@computed_region_rbt8_3x7n,:@computed_region_tx5f_5em3,address_number,agency,beat,case_number,city,date,district,end_date,geolocation,incident_id,incident_type,latitude,location,longitude,narrative,place,police_district_number,pra,sector,start_date,state,zip_code
278,1.0,6.0,23.0,1.0,4.0,2800.0,MCPD,4K1,16050430,SILVER SPRING,2016-10-01 09:54:58,WHEATON,2016-09-30T14:00:00.000,"{'type': 'Point', 'coordinates': [-77.057839, 39.067384]}",201100921,1412,39.067384018853794,2800  WELLER RD,-77.05783908928032,VANDALISM-MOTOR VEHICLE,Street - Residential,4D,351.0,K,2016-09-30T05:30:00.000,MD,20906.0
279,,,,,,,MCPD,3I1,14014969,SILVER SPRING,2014-04-02 23:59:42,SILVER SPRING,,,200964703,1834,,HUNTERS GATE  TER,,CDS-POSS MARIJUANA/HASHISH,Street - In vehicle,3D,377.0,I,2014-04-02T23:59:00.000,MD,20904.0
280,1.0,3065.0,7.0,1.0,5.0,8700.0,MCPD,3G1,16050446,SILVER SPRING,2016-10-01 11:37:23,SILVER SPRING,2016-10-01T11:15:00.000,"{'type': 'Point', 'coordinates': [-77.029799, 38.997548]}",201100932,0616,38.99754832199038,8700  GEORGIA AVE,-77.02979931349655,LARCENY BICYCLE OVER $200,Parking Garage - Residential,3D,95.0,G,2016-09-27T20:00:00.000,MD,20910.0
281,1.0,28.0,38.0,1.0,2.0,18300.0,MCPD,6R1,16050451,MONTGOMERY VILLAGE,2016-10-01 12:47:17,MONTGOMERY VILLAGE,2016-10-01T12:20:00.000,"{'type': 'Point', 'coordinates': [-77.202066, 39.158031]}",201100936,1412,39.15803118907798,18300  LOST KNIFE CIR,-77.20206573763879,VANDALISM-MOTOR VEHICLE,Parking Lot - Residential,6D,505.0,R,2016-09-30T23:00:00.000,MD,
282,,,,,,,MCPD,4J1,14015416,SILVER SPRING,2014-04-05 05:52:39,WHEATON,,,200965069,2812,,GOOD HOPE  RD,,DRIVING UNDER THE INFLUENCE,Street - Other,4D,387.0,J,2014-04-05T05:52:00.000,MD,20905.0
283,1.0,3062.0,4.0,11.0,5.0,7400.0,TPPD,8T3,16050460,TAKOMA PARK,2016-10-01 13:25:31,TAKOMA PARK,2016-10-01T14:00:00.000,"{'type': 'Point', 'coordinates': [-76.988387, 38.983426]}",201100941,2942,38.98342633059916,7400  NEW HAMPSHIRE AVE,-76.98838704122768,MENTAL TRANSPORT,Hotel/Motel/Etc.,TPPD,807.0,T,2016-10-01T13:25:00.000,MD,
284,,,,,,,MCPD,3I2,14015637,SILVER SPRING,2014-04-06 19:40:44,SILVER SPRING,2014-04-06T19:40:00.000,,200965118,2727,,BALLINGER  DR,,LITTERING/TRASH DUMPING,Street - Residential,3D,380.0,I,2014-04-06T19:40:00.000,MD,20904.0
285,,,,,,,MCPD,5N2,14016038,GERMANTOWN,2014-04-08 22:28:59,GERMANTOWN,,,200965445,1834,,DAWSON FARM  RD,,CDS-POSS MARIJUANA/HASHISH,Street - In vehicle,5D,594.0,N,2014-04-08T22:28:00.000,MD,20874.0
286,,,,,,,MCPD,5N2,14016037,GERMANTOWN,2014-04-08 22:32:22,GERMANTOWN,2014-04-08T22:50:00.000,,200965453,1834,,LEAMAN FARM  RD,,CDS-POSS MARIJUANA/HASHISH,Street - In vehicle,5D,448.0,N,2014-04-08T22:32:00.000,MD,20874.0
287,1.0,12.0,21.0,1.0,5.0,12000.0,MCPD,3I1,16050469,SILVER SPRING,2016-10-01 12:54:39,SILVER SPRING,2016-10-01T12:30:00.000,"{'type': 'Point', 'coordinates': [-76.974768, 39.053447]}",201100946,0634,39.053446773279184,12000  OLD COLUMBIA PIKE,-76.97476764991525,LARCENY FROM AUTO UNDER $50,Parking Lot - Residential,3D,146.0,I,2016-09-30T20:00:00.000,MD,20904.0
288,1.0,107.0,12.0,1.0,1.0,5200.0,MCPD,2E1,16050471,BETHESDA,2016-10-01 13:59:05,BETHESDA,2016-07-05T14:00:00.000,"{'type': 'Point', 'coordinates': [-77.105362, 38.951917]}",201100948,1013,38.95191670767675,5200  FALMOUTH CT,-77.10536182303066,FORGERY/CNTRFT - IDENTITY THEFT,Other/Unknown,2D,2.0,E,2016-07-05T14:00:00.000,MD,20816.0
289,1.0,110.0,5.0,1.0,1.0,4400.0,MCPD,2E1,16050482,CHEVY CHASE,2016-10-01 15:58:58,BETHESDA,,"{'type': 'Point', 'coordinates': [-77.086249, 38.961915]}",201100949,0611,38.961914709487765,4400  WILLARD AVE,-77.08624869854313,LARCENY PICK POCKET OVER $200,Grocery/Supermarket,2D,5.0,E,2016-10-01T15:58:00.000,MD,20815.0
290,1.0,111.0,12.0,1.0,1.0,4300.0,MCPD,2D2,16050263,BETHESDA,2016-09-30 12:09:02,BETHESDA,,"{'type': 'Point', 'coordinates': [-77.086802, 38.98594]}",201100952,1523,38.9859396180372,4300  EAST WEST HWY,-77.08680248568483,WEAPON POSSESSION OTHER WEAPON,School/College,2D,46.0,D,2016-09-30T12:09:00.000,MD,20814.0
291,,,,,,,MCPD,5N1,14016413,GERMANTOWN,2014-04-10 19:02:16,GERMANTOWN,,,200965795,1834,,SHADYSIDE  WAY,,CDS-POSS MARIJUANA/HASHISH,Street - In vehicle,5D,465.0,N,2014-04-10T19:02:00.000,MD,20874.0
292,,,,,,,MCPD,6P1,14016469,GAITHERSBURG,2014-04-11 01:12:06,MONTGOMERY VILLAGE,,,200965897,2812,,DIAMONDBACK  DR,,DRIVING UNDER THE INFLUENCE,Street - In vehicle,6D,442.0,P,2014-04-11T01:12:00.000,MD,20878.0
293,,,,,,,MCPD,6R2,14016660,GAITHERSBURG,2014-04-11 21:54:04,MONTGOMERY VILLAGE,,,200965966,1511,,TRAVIS  AVE,,WEAPON CONCEALED HANDGUN,Street - Other,6D,545.0,R,2014-04-11T21:54:00.000,MD,20878.0
294,,,,,,,MCPD,5M1,14016725,GERMANTOWN,2014-04-12 07:36:27,GERMANTOWN,,,200966106,2938,,SCENERY  DR,,POL INFORMATION,Street - In vehicle,5D,471.0,M,2014-04-12T07:36:00.000,MD,20876.0
295,,,,,,,MCPD,,14016877,TAKOMA PARK,2014-04-13 11:45:44,OTHER,2014-04-13T11:00:00.000,,200966126,0634,,JUNIPER  ST,,LARCENY FROM AUTO UNDER $50,Street - Residential,OTHER,,,2014-04-12T22:00:00.000,MD,20912.0
296,1.0,21.0,8.0,1.0,5.0,800.0,MCPD,3H1,16050379,SILVER SPRING,2016-10-01 00:00:21,SILVER SPRING,,"{'type': 'Point', 'coordinates': [-76.995522, 39.002609]}",201100953,2812,39.002609180694705,800  PATTON DR,-76.99552218699834,DRIVING UNDER THE INFLUENCE,Street - In vehicle,3D,133.0,H,2016-10-01T00:00:00.000,MD,
297,1.0,51.0,36.0,1.0,4.0,7400.0,MCPD,6R3,16050473,DERWOOD,2016-10-01 14:11:58,MONTGOMERY VILLAGE,2016-10-01T14:00:00.000,"{'type': 'Point', 'coordinates': [-77.150817, 39.150698]}",201100957,0624,39.15069771323064,7400  MILLER FALL RD,-77.15081731800893,LARCENY FROM AUTO $50 - $199,Residence - Driveway,6D,698.0,R,2016-09-30T20:00:00.000,MD,20855.0
298,1.0,47.0,53.0,1.0,5.0,14100.0,MCPD,3I2,16050488,BURTONSVILLE,2016-10-01 16:57:56,SILVER SPRING,,"{'type': 'Point', 'coordinates': [-76.932073, 39.087607]}",201100959,2943,39.087606741677064,14100  ANGELTON TER,-76.93207329850759,MISSING PERSON,Residence -Townhouse/Duplex,3D,380.0,I,2016-10-01T16:57:00.000,MD,20866.0
299,,,,,,,MCPD,3H2,14015824,SILVER SPRING,2014-04-08 00:52:08,SILVER SPRING,,,200966600,2413,,UNIVERSITY E BLV,,DISORDERLY CONDUCT,Street - Commercial,3D,156.0,H,2014-04-08T00:52:00.000,MD,20910.0
300,1.0,107.0,12.0,1.0,1.0,5100.0,MCPD,2E1,16050517,BETHESDA,2016-10-01 19:39:07,BETHESDA,,"{'type': 'Point', 'coordinates': [-77.100979, 38.962979]}",201100970,0814,38.962978783860926,5100  RIVER RD,-77.10097865256886,ASSAULT & BATTERY OTHER DOMESTIC,Residence - Apartment/Condo,2D,18.0,E,2016-10-01T19:39:00.000,MD,20816.0
301,,,,,,,MCPD,6P2,14016698,GAITHERSBURG,2014-04-12 02:17:22,MONTGOMERY VILLAGE,,,200966736,2213,,QUINCE ORCHARD  RD,,LIQUOR - UNLAWFUL POSS UNDER 21,Street - In vehicle,6D,445.0,P,2014-04-12T00:00:00.000,MD,20878.0
302,,,,,,,MCPD,5N2,14017705,GERMANTOWN,2014-04-18 00:57:14,GERMANTOWN,,,200966790,2812,,DAWSON FARM  RD,,DRIVING UNDER THE INFLUENCE,Street - In vehicle,5D,596.0,N,2014-04-18T00:57:00.000,MD,20874.0
303,,,,,,,MCPD,3H1,14017900,TAKOMA PARK,2014-04-19 02:20:05,SILVER SPRING,2014-04-19T02:20:00.000,,200966937,2812,,PINEY BRANCH  RD,,DRIVING UNDER THE INFLUENCE,Street - In vehicle,3D,126.0,H,2014-04-19T02:19:00.000,MD,20901.0
304,,,,,,,MCPD,6P2,14018170,GAITHERSBURG,2014-04-21 00:35:29,MONTGOMERY VILLAGE,,,200967173,0813,,MONTGOMERY VILLAGE  AVE,,ASSAULT & BATTERY SPOUSE/PARTNER,Street - In vehicle,6D,428.0,P,2014-04-21T00:35:00.000,MD,20878.0
305,1.0,28.0,38.0,1.0,2.0,9900.0,MCPD,6R1,16050512,MONTGOMERY VILLAGE,2016-10-01 19:52:40,MONTGOMERY VILLAGE,2016-09-28T19:00:00.000,"{'type': 'Point', 'coordinates': [-77.206098, 39.1655]}",201100972,0629,39.165500078273546,9900  LAKE LANDING RD,-77.2060979598611,LARCENY OTHER $50 - $199,Residence - Other,6D,426.0,R,2016-09-28T11:13:00.000,MD,20886.0
306,,,,,,,GPD,6P2,14018297,ROCKVILLE,2014-04-21 18:08:34,MONTGOMERY VILLAGE,2014-04-21T18:15:00.000,,200967460,1834,,WASHINGTONIAN  BLV,,CDS-POSS MARIJUANA/HASHISH,Street - In vehicle,6D,660.0,P,2014-04-21T18:08:00.000,MD,20878.0
307,1.0,103.0,12.0,1.0,1.0,7800.0,MCPD,2E4,16050528,BETHESDA,2016-10-01 19:34:33,BETHESDA,,"{'type': 'Point', 'coordinates': [-77.189805, 38.987472]}",201100975,2942,38.98747246455426,7800  FOX GATE CT,-77.18980491404938,MENTAL TRANSPORT,Residence - Single Family,2D,211.0,E,2016-10-01T19:35:00.000,MD,20817.0
308,,,,,,,MCPD,5M1,14018067,GERMANTOWN,2014-04-20 01:25:53,GERMANTOWN,,,200967826,2812,,SCENERY  DR,,DRIVING UNDER THE INFLUENCE,Street - In vehicle,5D,470.0,M,2014-04-20T01:25:00.000,MD,20876.0
309,1.0,60.0,19.0,1.0,1.0,11400.0,MCPD,2E3,16050515,ROCKVILLE,2016-10-01 20:42:13,BETHESDA,,"{'type': 'Point', 'coordinates': [-77.14321, 39.04245]}",201100981,2942,39.0424495254578,11400  ROLLING HOUSE RD,-77.14320973390315,MENTAL TRANSPORT,Residence - Single Family,2D,202.0,E,2016-10-01T20:42:00.000,MD,
310,,,,,,,MCPD,6P1,14019332,ROCKVILLE,2014-04-27 04:00:42,MONTGOMERY VILLAGE,,,200968159,2812,,DIAMONDBACK  DR,,DRIVING UNDER THE INFLUENCE,Street - Residential,6D,441.0,P,2014-04-27T04:00:00.000,MD,20878.0
311,,,,,,,GPD,6P2,14019433,ROCKVILLE,2014-04-28 01:01:36,MONTGOMERY VILLAGE,2014-04-28T01:01:00.000,,200968169,2812,,S270 CUTOVR X9 TO X8  HWY,,DRIVING UNDER THE INFLUENCE,Street - In vehicle,6D,660.0,P,2014-04-28T01:01:00.000,MD,20877.0
312,1.0,36.0,39.0,1.0,2.0,20500.0,MCPD,5M1,16050406,GERMANTOWN,2016-10-01 03:57:16,GERMANTOWN,,"{'type': 'Point', 'coordinates': [-77.242524, 39.1922]}",201100993,1834,39.19219994343335,20500  GERMANTOWN RD,-77.24252383075113,CDS-POSS MARIJUANA/HASHISH,Street - In vehicle,5D,471.0,M,2016-10-01T04:00:00.000,MD,20876.0
313,1.0,58.0,59.0,1.0,3.0,14300.0,MCPD,4K1,16050536,SILVER SPRING,2016-10-01 23:14:13,WHEATON,,"{'type': 'Point', 'coordinates': [-77.079796, 39.092031]}",201101000,1834,39.09203135334577,14300  GEORGIA AVE,-77.07979606441822,CDS-POSS MARIJUANA/HASHISH,Street - In vehicle,4D,346.0,K,2016-10-01T23:14:00.000,MD,20906.0
314,,,,,,,MCPD,5M3,14020126,GERMANTOWN,2014-05-01 22:36:05,GERMANTOWN,,,200968783,1834,,MILESTONE MANOR  LA,,CDS-POSS MARIJUANA/HASHISH,Street - In vehicle,5D,473.0,M,2014-05-01T21:52:00.000,MD,20876.0
315,,,,,,,MCPD,3G2,14020098,SILVER SPRING,2014-05-01 19:02:05,SILVER SPRING,2014-05-01T21:00:00.000,,200968747,2216,,TALBOT  AVE,,LIQUOR - DRINK IN PUB OVER 21,Other/Unknown,3D,83.0,G,2014-05-01T19:02:00.000,MD,20910.0
316,1.0,3065.0,7.0,1.0,5.0,8700.0,MCPD,3G1,16050546,SILVER SPRING,2016-10-02 00:35:31,SILVER SPRING,2016-10-02T00:35:00.000,"{'type': 'Point', 'coordinates': [-77.026994, 38.997701]}",201101005,2938,38.99770108914128,8700  COLESVILLE RD,-77.02699356343874,POL INFORMATION,Hotel/Motel/Etc.,3D,108.0,G,2016-10-02T00:35:00.000,MD,20910.0
317,1.0,12.0,18.0,1.0,5.0,1500.0,MCPD,3I1,16049497,SILVER SPRING,2016-09-26 13:19:02,SILVER SPRING,,"{'type': 'Point', 'coordinates': [-76.98277, 39.041297]}",201101012,2941,39.041296556135364,1500  HEATHER HOLLOW CIR,-76.98276977388782,LOST PROPERTY,Residence - Apartment/Condo,3D,145.0,I,2016-09-26T00:00:00.000,MD,20904.0
318,,,,,,,MCPD,5M1,14020407,GERMANTOWN,2014-05-03 01:09:52,GERMANTOWN,2014-05-03T01:30:00.000,,200968957,1834,,SCENERY  DR,,CDS-POSS MARIJUANA/HASHISH,Street - Residential,5D,470.0,M,2014-05-03T01:09:00.000,MD,20876.0
319,,,,,,,MCPD,5M1,14020551,GERMANTOWN,2014-05-03 22:45:01,GERMANTOWN,2014-05-03T23:15:00.000,,200969055,1834,,SCENERY  DR,,CDS-POSS MARIJUANA/HASHISH,Street - Commercial,5D,470.0,M,2014-05-03T22:45:00.000,MD,20876.0
320,,,,,,,MCPD,6P2,14020940,ROCKVILLE,2014-05-05 22:48:43,MONTGOMERY VILLAGE,,,200969708,2812,,WASHINGTONIAN  BLV,,DRIVING UNDER THE INFLUENCE,Street - In vehicle,6D,660.0,P,2014-05-05T22:48:00.000,MD,20877.0
321,,,,,,,MCPD,2D4,14020890,ROCKVILLE,2014-05-05 17:32:07,BETHESDA,2014-05-05T17:00:00.000,,200969355,0614,,EXECUTIVE  BLV,,LARCENY FROM AUTO OVER $200,Street - Residential,2D,189.0,D,2014-05-05T14:00:00.000,MD,20852.0
322,,,,,,,MCPD,2D1,16050566,CHEVY CHASE,2016-10-02 03:55:50,BETHESDA,,,201101014,1834,,BEACH  DR,,CDS-POSS MARIJUANA/HASHISH,Street - In vehicle,2D,38.0,D,2016-10-02T03:55:00.000,MD,20815.0
323,,,,,,,MCPD,6P1,14020943,ROCKVILLE,2014-05-05 23:10:21,MONTGOMERY VILLAGE,,,200969566,2812,,SAM EIG  HWY,,DRIVING UNDER THE INFLUENCE,Street - In vehicle,6D,441.0,P,2014-05-05T23:10:00.000,MD,20879.0
324,,,,,,,MCPD,3I2,14021622,LAUREL,2014-05-09 08:45:31,SILVER SPRING,2014-05-08T16:00:00.000,,200969992,1412,,SADDLE CREEK  DR,,VANDALISM-MOTOR VEHICLE,Street - Residential,3D,381.0,I,2014-05-07T08:45:00.000,MD,20866.0
325,,,,,,,MCPD,6P1,14021564,ROCKVILLE,2014-05-09 00:45:46,MONTGOMERY VILLAGE,,,200970174,2812,,SAM EIG  HWY,,DRIVING UNDER THE INFLUENCE,Street - Commercial,6D,441.0,P,2014-05-09T00:45:00.000,MD,20877.0
326,1.0,17.0,16.0,1.0,4.0,1700.0,MCPD,4L2,16050577,SILVER SPRING,2016-10-02 08:12:56,WHEATON,2016-10-02T08:00:00.000,"{'type': 'Point', 'coordinates': [-77.039842, 39.038186]}",201101018,1412,39.03818564265458,1700  WESTCHESTER DR,-77.03984164316935,VANDALISM-MOTOR VEHICLE,Pedestrian Tunnel,4D,357.0,L,2016-10-01T20:00:00.000,MD,20902.0
327,,,,,,,MCPD,3H1,14022427,TAKOMA PARK,2014-05-13 22:31:21,SILVER SPRING,,,200970671,1864,,PINEY BRANCH  RD,,CDS IMPLMNT-MARIJUANA/HASHISH,Street - In vehicle,3D,126.0,H,2014-05-13T22:31:00.000,MD,20901.0
328,,,,,,,MCPD,4L2,14022030,SILVER SPRING,2014-05-11 21:46:54,WHEATON,2014-05-11T20:50:00.000,,200970318,1716,,TORRANCE  CT,,SEX OFFENSE - 4TH DEGREE SEX OFFENSE,Street - Residential,4D,323.0,L,2014-05-11T20:30:00.000,MD,20895.0
329,1.0,6.0,23.0,1.0,4.0,2400.0,MCPD,4L1,16050448,SILVER SPRING,2016-10-01 12:50:32,WHEATON,,"{'type': 'Point', 'coordinates': [-77.05003, 39.05802]}",201101019,2812,39.05801967096848,2400  RANDOLPH RD,-77.05002958615181,DRIVING UNDER THE INFLUENCE,Parking Lot - Commercial,4D,536.0,L,2016-10-01T12:50:00.000,MD,
330,1.0,3065.0,6.0,1.0,5.0,1900.0,MCPD,3G2,16050444,SILVER SPRING,2016-10-01 11:22:09,SILVER SPRING,2016-10-01T11:30:00.000,"{'type': 'Point', 'coordinates': [-77.040192, 39.001852]}",201101021,2942,39.001852120414426,1900  LYTTONSVILLE RD,-77.0401921576325,MENTAL TRANSPORT,Residence - Apartment/Condo,3D,83.0,G,2016-10-01T11:00:00.000,MD,20910.0
331,,,,,,,MCPD,6P2,14020946,ROCKVILLE,2014-05-05 23:34:58,MONTGOMERY VILLAGE,2014-05-05T23:35:00.000,,200970903,2812,,WASHINGTONIAN  BLV,,DRIVING UNDER THE INFLUENCE,Street - In vehicle,6D,660.0,P,2014-05-05T23:34:00.000,MD,20850.0
332,1.0,71.0,25.0,12.0,3.0,300.0,MCPD,1B1,16050492,ROCKVILLE,2016-10-01 18:01:12,ROCKVILLE,2016-10-01T03:00:00.000,"{'type': 'Point', 'coordinates': [-77.193956, 39.094253]}",201101032,0614,39.09425262879844,300  PRETTYMAN DR,-77.19395608033818,LARCENY FROM AUTO OVER $200,Street - In vehicle,1D,241.0,B,2016-10-01T02:38:00.000,MD,20850.0
333,,,,,,,MCPD,5N2,14023145,GERMANTOWN,2014-05-17 21:25:57,GERMANTOWN,2014-05-17T21:25:00.000,,200971229,0811,,DAWSON FARM  RD,,ASSAULT & BATTERY - CITIZEN,Street - Other,5D,594.0,N,2014-05-17T20:25:00.000,MD,20874.0
334,1.0,6.0,59.0,1.0,4.0,2900.0,MCPD,4K1,16049492,SILVER SPRING,2016-09-26 13:10:39,WHEATON,2016-09-26T13:10:00.000,"{'type': 'Point', 'coordinates': [-77.0607, 39.086475]}",201101035,2622,39.086475072761836,2900  BIRCHTREE LN,-77.0606998075766,SUICIDE-ATTEMPT-CUT/STAB,Residence - Single Family,4D,348.0,K,2016-09-26T08:00:00.000,MD,20906.0
335,1.0,12.0,21.0,1.0,5.0,12000.0,MCPD,3I1,16050605,SILVER SPRING,2016-10-02 14:00:10,SILVER SPRING,,"{'type': 'Point', 'coordinates': [-76.953178, 39.052697]}",201101039,0611,39.05269730565729,12000  CHERRY HILL RD,-76.95317842383125,LARCENY PICK POCKET OVER $200,Check Cashing Est.,3D,146.0,I,2016-10-02T00:00:00.000,MD,20904.0
336,,,,,,,MCPD,3H1,14023967,TAKOMA PARK,2014-05-22 03:43:57,SILVER SPRING,2014-05-22T03:43:00.000,,200972019,0411,,PINEY BRANCH  RD,,AGG ASSLT FIREARM CITIZEN,Street - Residential,3D,126.0,H,2014-05-22T03:43:00.000,MD,20912.0
337,,,,,,3800.0,MCPD,6P3,14023493,ROCKVILLE,2014-05-19 19:46:14,MONTGOMERY VILLAGE,,,200971835,1824,,3800 E SAM EIG WASH BLV TO 270 HWY,,CDS-SELL-MARIJUANA/HASHISH,Street - In vehicle,6D,435.0,P,2014-05-19T19:46:00.000,MD,
338,,,,,,,MCPD,5M3,14024375,GERMANTOWN,2014-05-24 02:32:42,GERMANTOWN,,,200972242,2812,,OBSERVATION  DR,,DRIVING UNDER THE INFLUENCE,Street - In vehicle,5D,474.0,M,2014-05-24T02:32:00.000,MD,20876.0
339,1.0,35.0,36.0,21.0,3.0,100.0,GPD,6P1,16050608,GAITHERSBURG,2016-10-02 14:14:10,MONTGOMERY VILLAGE,,"{'type': 'Point', 'coordinates': [-77.203981, 39.130378]}",201101041,0711,39.13037787230946,100  DUVALL LN,-77.2039814313913,AUTO THEFT - PASSENGER VEHICLE,Street - Residential,6D,434.0,P,2016-10-01T19:00:00.000,MD,20877.0
340,,,,,,,MCPD,5M1,14024528,GERMANTOWN,2014-05-25 00:11:02,GERMANTOWN,,,200972422,2812,,MIDDLEBROOK  RD,,DRIVING UNDER THE INFLUENCE,Street - In vehicle,5D,470.0,M,2014-05-25T00:11:00.000,MD,20876.0
341,,,,,,,MCPD,5M1,14025017,GERMANTOWN,2014-05-27 22:45:10,GERMANTOWN,,,200972747,1864,,SHAKESPEARE  BLV,,CDS IMPLMNT-MARIJUANA/HASHISH,Street - In vehicle,5D,471.0,M,2014-05-27T22:45:00.000,MD,20874.0
342,1.0,3062.0,4.0,11.0,5.0,7800.0,TPPD,8T3,16050604,TAKOMA PARK,2016-10-02 13:58:01,TAKOMA PARK,2016-10-02T13:00:00.000,"{'type': 'Point', 'coordinates': [-76.990154, 38.987751]}",201101044,0614,38.98775054688255,7800  LOCKNEY AVE,-76.9901543243826,LARCENY FROM AUTO OVER $200,Street - In vehicle,TPPD,806.0,T,2016-09-30T15:00:00.000,MD,
343,,,,,,,MCPD,4L1,14025351,SILVER SPRING,2014-05-29 15:35:20,WHEATON,2014-05-29T16:00:00.000,,200973048,2413,,BEACH  DR,,DISORDERLY CONDUCT,Park,4D,310.0,L,2014-05-29T15:35:00.000,MD,20852.0
344,1.0,35.0,36.0,21.0,3.0,500.0,MCPD,6P2,16050614,GAITHERSBURG,2016-10-02 14:27:05,MONTGOMERY VILLAGE,,"{'type': 'Point', 'coordinates': [-77.207657, 39.14897]}",201101046,0613,39.14897036588322,500 N FREDERICK AVE,-77.20765651569532,LARCENY SHOPLIFTING OVER $200,Retail - Department/Discount Store,6D,428.0,P,2016-10-02T14:27:00.000,MD,
345,,110.0,,1.0,1.0,5300.0,MCPD,2E1,16050483,CHEVY CHASE,2016-10-01 16:53:38,BETHESDA,2016-10-01T16:00:00.000,"{'type': 'Point', 'coordinates': [-77.086548, 38.960175]}",201101060,0616,38.96017479398081,5300  WESTERN AVE,-77.08654777166394,LARCENY BICYCLE OVER $200,Street - Residential,2D,5.0,E,2016-10-01T12:30:00.000,MD,20815.0
346,1.0,17.0,16.0,1.0,4.0,11100.0,MCPD,4L2,16050470,SILVER SPRING,2016-10-01 14:52:56,WHEATON,,"{'type': 'Point', 'coordinates': [-77.051636, 39.037386]}",201101063,0623,39.037385878653296,11100  VEIRS MILL RD,-77.05163598280907,LARCENY SHOPLIFTING $50 - $199,Retail - Department/Discount Store,4D,321.0,L,2016-10-01T14:52:00.000,MD,20902.0
347,,,,,,,MCPD,6P3,14025708,WASHINGTON GROVE,2014-05-31 21:02:26,MONTGOMERY VILLAGE,,,200973394,0431,,WOODFIELD  RD,,AGG ASSLT OTHER WPN CITIZEN,Street - In vehicle,6D,419.0,P,2014-05-31T21:02:00.000,MD,20877.0
348,,,,,,,MCPD,2D3,14025777,ROCKVILLE,2014-06-01 09:33:17,BETHESDA,2014-06-01T01:00:00.000,,200973413,0711,,BEACH  DR,,AUTO THEFT - PASSENGER VEHICLE,Street - Other,2D,181.0,D,2014-05-31T23:00:00.000,MD,20895.0
349,,,,,,,GPD,6P3,14024663,GAITHERSBURG,2014-05-26 03:37:47,MONTGOMERY VILLAGE,,,200973459,1834,,S FREDERICK  AVE,,CDS-POSS MARIJUANA/HASHISH,Street - In vehicle,6D,431.0,P,2014-05-26T03:37:00.000,MD,20877.0
350,,,,,,,MCPD,5N2,14026065,GERMANTOWN,2014-06-02 21:28:49,GERMANTOWN,,,200973915,1834,,STEEPLE  RD,,CDS-POSS MARIJUANA/HASHISH,Street - Residential,5D,596.0,N,2014-06-02T21:28:00.000,MD,20874.0
351,,,,,,,MCPD,2D2,14026711,CHEVY CHASE,2014-06-06 09:18:39,BETHESDA,2014-06-04T15:30:00.000,,200974165,0624,,LITTLE FALLS  PKW,,LARCENY FROM AUTO $50 - $199,Parking Lot - Park & Ride,2D,16.0,D,2014-06-04T06:40:00.000,MD,20814.0
352,,,,,,,MCPD,1A2,14027060,ROCKVILLE,2014-06-08 11:29:57,ROCKVILLE,,,200974396,1864,,1ST  ST,,CDS IMPLMNT-MARIJUANA/HASHISH,Street - In vehicle,1D,274.0,A,2014-06-08T11:29:00.000,MD,20852.0
353,,,,,,,MCPD,5N1,15002781,GERMANTOWN,2015-01-17 19:13:57,GERMANTOWN,2015-01-17T16:00:00.000,,201007095,2946,,LAUREL GROVE  TER,,RECOVERED PROPERTY/MONT. CO.,Park,5D,447.0,N,2015-01-17T15:15:00.000,MD,20874.0
354,,,,,,,MCPD,6R2,14026658,GAITHERSBURG,2014-06-05 23:25:57,MONTGOMERY VILLAGE,,,200974400,1864,,TRAVIS  AVE,,CDS IMPLMNT-MARIJUANA/HASHISH,Street - In vehicle,6D,545.0,R,2014-06-05T23:25:00.000,MD,20886.0
355,1.0,17.0,16.0,1.0,4.0,11200.0,MCPD,4L2,16050598,SILVER SPRING,2016-10-02 12:32:05,WHEATON,,"{'type': 'Point', 'coordinates': [-77.050892, 39.038703]}",201101065,2413,39.03870311890511,11200  GEORGIA AVE,-77.05089203681695,DISORDERLY CONDUCT,Street - Alley,4D,324.0,L,2016-10-02T12:32:00.000,MD,20902.0
356,,,,,,,MCPD,2D1,14026878,CHEVY CHASE,2014-06-07 03:27:17,BETHESDA,2014-06-07T03:27:00.000,,200974625,2812,,BEACH  DR,,DRIVING UNDER THE INFLUENCE,Street - In vehicle,2D,11.0,D,2014-06-07T03:27:00.000,MD,20814.0
357,,,,,,,MCPD,6P1,14026451,ROCKVILLE,2014-06-04 20:44:45,MONTGOMERY VILLAGE,,,200974863,1834,,DIAMONDBACK  DR,,CDS-POSS MARIJUANA/HASHISH,Street - In vehicle,6D,441.0,P,2014-06-04T20:44:00.000,MD,20878.0
358,1.0,35.0,36.0,21.0,3.0,500.0,GPD,6P2,16050643,GAITHERSBURG,2016-10-02 17:47:23,MONTGOMERY VILLAGE,2016-10-02T17:47:00.000,"{'type': 'Point', 'coordinates': [-77.207657, 39.14897]}",201101071,0411,39.14897036588322,500 N FREDERICK AVE,-77.20765651569532,AGG ASSLT FIREARM CITIZEN,Retail - Drug Store/Pharmacy,6D,428.0,P,2016-10-02T17:25:00.000,MD,
